year,fips7,city_name,state_abb,muni_aaa_yield,state_rps_active,state_rps_target_pct,state_rggi_member,state_rggi_price_usd,state_catp_member,state_catp_price_usd,state_wci_member,state_wci_price_usd,state_carbon_pricing,state_carbon_price_usd,state_climate_plan_legacy,state_pcap_2024,c40_member,mcpa_signatory_static,iclei_member_static,climate_commitment_static
2019,908420,bristol,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,908420,bristol,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,908420,bristol,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,908420,bristol,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,908420,bristol,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,908420,bristol,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,908420,bristol,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
2007,918430,danbury,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2008,918430,danbury,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2009,918430,danbury,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,0,0,0
2010,918430,danbury,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,0,0,0
2011,918430,danbury,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,0,0,0
2012,918430,danbury,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,0,0,0
2013,918430,danbury,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,0,0,0
2014,918430,danbury,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,0,0,0
2015,918430,danbury,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,0,0,0
2016,918430,danbury,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,0,0,0
2017,918430,danbury,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,0,0,0
2018,918430,danbury,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,0,0,0
2019,918430,danbury,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,918430,danbury,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,918430,danbury,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,918430,danbury,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,918430,danbury,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,918430,danbury,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,918430,danbury,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
2007,937000,hartford,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,1,0,1
2008,937000,hartford,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,1,0,1
2009,937000,hartford,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,1,0,1
2010,937000,hartford,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,1,0,1
2011,937000,hartford,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,1,0,1
2012,937000,hartford,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,1,0,1
2013,937000,hartford,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,1,0,1
2014,937000,hartford,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,1,0,1
2015,937000,hartford,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,1,0,1
2016,937000,hartford,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,1,0,1
2017,937000,hartford,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,1,0,1
2018,937000,hartford,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,1,0,1
2019,937000,hartford,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,1,0,1
2020,937000,hartford,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,1,0,1
2021,937000,hartford,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,1,0,1
2022,937000,hartford,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,1,0,1
2023,937000,hartford,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,1,0,1
2024,937000,hartford,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,1,0,1
2025,937000,hartford,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,1,0,1
2007,946450,meriden,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2008,946450,meriden,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2009,946450,meriden,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,0,0,0
2010,946450,meriden,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,0,0,0
2011,946450,meriden,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,0,0,0
2012,946450,meriden,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,0,0,0
2013,946450,meriden,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,0,0,0
2014,946450,meriden,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,0,0,0
2015,946450,meriden,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,0,0,0
2016,946450,meriden,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,0,0,0
2017,946450,meriden,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,0,0,0
2018,946450,meriden,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,0,0,0
2019,946450,meriden,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,946450,meriden,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,946450,meriden,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,946450,meriden,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,946450,meriden,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,946450,meriden,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,946450,meriden,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
2007,950370,new britain,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2008,950370,new britain,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2009,950370,new britain,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,0,0,0
2010,950370,new britain,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,0,0,0
2011,950370,new britain,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,0,0,0
2012,950370,new britain,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,0,0,0
2013,950370,new britain,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,0,0,0
2014,950370,new britain,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,0,0,0
2015,950370,new britain,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,0,0,0
2016,950370,new britain,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,0,0,0
2017,950370,new britain,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,0,0,0
2018,950370,new britain,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,0,0,0
2019,950370,new britain,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,950370,new britain,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,950370,new britain,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,950370,new britain,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,950370,new britain,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,950370,new britain,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,950370,new britain,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
2007,952000,new haven,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,1,0,1
2008,952000,new haven,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,1,0,1
2009,952000,new haven,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,1,0,1
2010,952000,new haven,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,1,0,1
2011,952000,new haven,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,1,0,1
2012,952000,new haven,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,1,0,1
2013,952000,new haven,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,1,0,1
2014,952000,new haven,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,1,0,1
2015,952000,new haven,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,1,0,1
2016,952000,new haven,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,1,0,1
2017,952000,new haven,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,1,0,1
2018,952000,new haven,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,1,0,1
2019,952000,new haven,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,1,0,1
2020,952000,new haven,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,1,0,1
2021,952000,new haven,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,1,0,1
2022,952000,new haven,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,1,0,1
2023,952000,new haven,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,1,0,1
2024,952000,new haven,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,1,0,1
2025,952000,new haven,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,1,0,1
2007,955990,norwalk,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2008,955990,norwalk,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2009,955990,norwalk,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,0,0,0
2010,955990,norwalk,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,0,0,0
2011,955990,norwalk,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,0,0,0
2012,955990,norwalk,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,0,0,0
2013,955990,norwalk,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,0,0,0
2014,955990,norwalk,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,0,0,0
2015,955990,norwalk,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,0,0,0
2016,955990,norwalk,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,0,0,0
2017,955990,norwalk,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,0,0,0
2018,955990,norwalk,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,0,0,0
2019,955990,norwalk,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,955990,norwalk,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,955990,norwalk,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,955990,norwalk,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,955990,norwalk,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,955990,norwalk,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,955990,norwalk,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
2007,973000,stamford,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2008,973000,stamford,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2009,973000,stamford,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,0,0,0
2010,973000,stamford,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,0,0,0
2011,973000,stamford,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,0,0,0
2012,973000,stamford,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,0,0,0
2013,973000,stamford,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,0,0,0
2014,973000,stamford,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,0,0,0
2015,973000,stamford,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,0,0,0
2016,973000,stamford,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,0,0,0
2017,973000,stamford,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,0,0,0
2018,973000,stamford,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,0,0,0
2019,973000,stamford,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,973000,stamford,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,973000,stamford,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,973000,stamford,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,973000,stamford,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,973000,stamford,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,973000,stamford,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
2007,980000,waterbury,CT,4.35,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2008,980000,waterbury,CT,4.65,1,23.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0,,0,0,0
2009,980000,waterbury,CT,4.2,1,23.0,1,2.74,0,0.0,0,0.0,1,2.74,1,0,,0,0,0
2010,980000,waterbury,CT,3.5,1,23.0,1,1.92,0,0.0,0,0.0,1,1.92,1,0,,0,0,0
2011,980000,waterbury,CT,3.3,1,23.0,1,1.89,0,0.0,0,0.0,1,1.89,1,0,,0,0,0
2012,980000,waterbury,CT,2.1,1,23.0,1,1.93,0,0.0,0,0.0,1,1.93,1,0,,0,0,0
2013,980000,waterbury,CT,3.67,1,27.0,1,2.92,0,0.0,0,0.0,1,2.92,1,0,0,0,0,0
2014,980000,waterbury,CT,3.38,1,27.0,1,4.78,0,0.0,0,0.0,1,4.78,1,0,0,0,0,0
2015,980000,waterbury,CT,3.16,1,27.0,1,6.11,0,0.0,0,0.0,1,6.11,1,0,0,0,0,0
2016,980000,waterbury,CT,2.84,1,27.0,1,4.47,0,0.0,0,0.0,1,4.47,1,0,0,0,0,0
2017,980000,waterbury,CT,3.0,1,27.0,1,3.42,0,0.0,0,0.0,1,3.42,1,0,0,0,0,0
2018,980000,waterbury,CT,3.27,1,48.0,1,4.42,0,0.0,0,0.0,1,4.42,1,0,0,0,0,0
2019,980000,waterbury,CT,2.86,1,48.0,1,5.42,0,0.0,0,0.0,1,5.42,1,0,0,0,0,0
2020,980000,waterbury,CT,2.21,1,48.0,1,6.41,0,0.0,0,0.0,1,6.41,1,0,0,0,0,0
2021,980000,waterbury,CT,1.79,1,48.0,1,9.47,0,0.0,0,0.0,1,9.47,1,0,0,0,0,0
2022,980000,waterbury,CT,3.07,1,48.0,1,13.46,0,0.0,0,0.0,1,13.46,1,0,0,0,0,0
2023,980000,waterbury,CT,3.61,1,48.0,1,13.49,0,0.0,0,0.0,1,13.49,1,0,0,0,0,0
2024,980000,waterbury,CT,3.4,1,48.0,1,20.71,0,0.0,0,0.0,1,20.71,1,1,0,0,0,0
2025,980000,waterbury,CT,3.7,1,48.0,1,22.09,0,0.0,0,0.0,1,22.09,1,1,0,0,0,0
