FIPS,City,City_Name,State,Year,mayor_name,mayor_pid,mayor_prob_dem,mayor_prob_rep,mayor_election_year,mayor_election_type,Rep_Mayor,Dem_Mayor,epa_npdes_formal_prior3yr_muni,epa_npdes_formal_prior3yr_locgov,epa_npdes_formal_prior3yr_private,epa_case_jdc_prior3yr_muni,epa_case_jdc_prior3yr_locgov,epa_case_jdc_prior3yr_private,epa_case_afr_prior3yr_muni,epa_case_afr_prior3yr_locgov,epa_case_afr_prior3yr_private,epa_case_all_prior3yr_muni,epa_case_all_prior3yr_locgov,epa_case_all_prior3yr_private,epa_npdes_formal_count_muni,epa_npdes_formal_cum_muni,epa_case_jdc_count_muni,epa_case_jdc_cum_muni,epa_case_penalty_total_muni,cwsrf_usaspending_cwsrf,cwsrf_usaspending_dwsrf,cwsrf_usaspending_total,cwsrf_cwsrf_total_allotment,cwsrf_cwsrf_arra_supplement,cwsrf_portal_total_lending,cwsrf_portal_cw_total_lending,cwsrf_portal_cw_n_agreements,cwsrf_state_srf_allotment_per_capita,cwsrf_log_obligations,fn_cwns_needs_real,fn_pct_deficient,fn_esg_has_muni_bond_law,fn_fog,fn_initiative,fn_referendum,fn_partisan,fn_termlimits,fn_termlength,fn_districts,fn_years_since_election,fn_election_vote_share,subst_substitute_water_25km,subst_substitute_water_any_25km,subst_substitute_water_n_25km,subst_substitute_water_50km,subst_asinh_substitute_water_25km,subst_asinh_substitute_water_50km,has_substitute_issuer,mkt_state_green_bond_ever,mkt_state_green_bond_cum_amt,mkt_state_green_bond_count,mkt_state_green_bond_amt,mkt_esg_aum_global,mkt_esg_aum_us,mkt_esg_aum_growth_pct,mkt_esg_share_global,inst_has_bond_bank,inst_bond_bank_established,inst_bond_bank_cumulative_billion,inst_bond_bank_active_2013_2025,inst_go_voter_approval_required,inst_go_vote_threshold,inst_go_supermajority,inst_revenue_bond_voter_approval,inst_has_state_bond_commission,inst_has_constitutional_debt_limit,inst_has_state_approval_body,inst_signed_utah_antiesg_letter,inst_msrb_position_anti_esg,fema_disaster_any,fema_disaster_count,fema_disaster_cum,fema_disaster_flood,fema_disaster_hurricane,fema_disaster_fire,nfip_repetitive_loss,nfip_severe_repetitive_loss,nfip_total_properties,nfip_total_losses,nfip_mean_losses_per_property,nfip_mitigated_pct,nfip_insured_pct,nfip_most_recent_loss_year
203000,anchorage,Anchorage municipality,AK,2013,daniel 'dan' sullivan,R,0.0,1.0,2012.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,7971000.0,8421000.0,16392000.0,15543606.0,0.0,0.0,0.0,0.0,35.298786050006065,15.891320638864826,131961637.05662036,9.17,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,3.7,.,10.2,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2014,daniel 'dan' sullivan,R,0.0,1.0,2012.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8376000.0,8845000.0,17221000.0,16227534.0,0.0,0.0,0.0,0.0,36.84054617523258,15.940881150921232,128419144.79357184,9.92,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.3,6.6,37.6,11.8,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2015,daniel 'dan' sullivan,R,0.0,1.0,2012.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,8333000.0,8787000.0,17120000.0,15611534.0,0.0,0.0,0.0,0.0,36.002072564293805,15.935734213369138,124876652.53052332,9.92,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,8.7,25.1,13.4,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2016,ethan berkowitz,D,1.0,0.0,2015.0,elected,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,7977000.0,8312000.0,16289000.0,15611534.0,0.0,0.0,0.0,0.0,35.293597821625845,15.89207308425367,121334160.2674748,7.2,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.8,8.7,-0.4,13.1,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2017,ethan berkowitz,D,1.0,0.0,2015.0,elected,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,,7915000.0,8241000.0,16156000.0,15611534.0,0.0,0.0,0.0,0.0,35.293597821625845,15.884270377639629,117791668.00442626,6.35,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.3,11.9,15.4,14.2,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2018,ethan berkowitz,D,1.0,0.0,2015.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,17133000.0,15053837.0,32186837.0,18971534.0,0.0,0.0,0.0,0.0,44.74285476642064,16.656517044682,114249175.74137773,6.25,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.6,12.0,16.3,15.8,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2019,ethan berkowitz,D,1.0,0.0,2018.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,17378000.0,14762995.0,32140995.0,18354851.0,0.0,0.0,0.0,0.0,43.90198952536914,16.670715653925306,110706683.4783292,7.03,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.3,17.1,15.4,17.5,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2020,ethan berkowitz,D,1.0,0.0,2018.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,9656655.0,11011000.0,20667655.0,18354851.0,0.0,0.0,0.0,0.0,43.90198952536914,16.083157976485857,107164191.21528068,4.69,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.8,17.0,7.1,18.4,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2021,austin quinn-davidson,D,,,2020.0,appointed,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,9506000.0,11001000.0,20507000.0,18354851.0,0.0,0.0,0.0,0.0,43.90198952536914,16.067433841352806,103621698.95223217,4.65,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.0,18.4,8.5,19.8,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2022,dave bronson,R,0.0,1.0,2021.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,6925000.0,7008000.0,13933000.0,32556451.0,0.0,0.0,0.0,0.0,90.25011760438838,15.750648754441999,100079206.68918362,3.76,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,8.1,-26.8,15.5,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2023,dave bronson,R,0.0,1.0,2021.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,15701000.0,43517039.0,59218039.0,35961251.0,0.0,0.0,0.0,0.0,104.35241774169576,16.569235026247867,100079206.68918362,2.99,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,10.2,16.7,17.1,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2024,dave bronson,R,0.0,1.0,2021.0,elected,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,19907000.0,41046000.0,60953000.0,33721251.0,0.0,2811763.0,0.0,0.0,98.05291311183257,16.806582036869656,100079206.68918362,0.75,0.0,1.0,1.0,1.0,0.0,1.0,3.0,districts,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
203000,anchorage,Anchorage municipality,AK,2025,suzanne lafrance,D,0.92,0.08,2024.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,,14884000.0,41748000.0,56632000.0,32556451.0,0.0,35356851.0,19355674.0,6.0,90.25011760438838,16.515797435634887,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,1.0,1975.0,,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2013.0
107000,birmingham,Birmingham,AL,2013,william bell,D,1.0,0.0,2011.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,14979000.0,10438000.0,25417000.0,23592974.0,0.0,0.0,0.0,0.0,7.79270936188058,16.522159844910984,16998595.955277245,2.59,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,3.7,.,10.2,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2014,william bell,D,1.0,0.0,2013.0,elected,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15678000.0,16892000.0,32570000.0,24631079.0,0.0,0.0,0.0,0.0,8.133088548625583,16.56776907751445,19636304.79218994,2.91,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,1.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.3,6.6,37.6,11.8,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2015,william bell,D,1.0,0.0,2013.0,elected,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,15597000.0,17460000.0,33057000.0,23696079.0,0.0,0.0,0.0,0.0,7.947312838319688,16.562589210148854,22274013.62910264,2.91,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,2.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,8.7,25.1,13.4,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2016,william bell,D,1.0,0.0,2013.0,elected,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,14940000.0,15876000.0,30816000.0,23696079.0,0.0,0.0,0.0,0.0,7.791754797056453,16.519552804603347,24911722.46601533,3.21,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,3.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.8,8.7,-0.4,13.1,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2017,william bell,D,1.0,0.0,2013.0,elected,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,14825000.0,15740000.0,30565000.0,23696079.0,0.0,0.0,0.0,0.0,7.791754797056453,16.511825570301685,27549431.30292803,3.18,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.3,11.9,15.4,14.2,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2018,randall woodfin,D,1.0,0.0,2017.0,elected,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,17948000.0,23944000.0,41892000.0,28796079.0,0.0,0.0,0.0,0.0,9.87563588725865,16.702989301794524,30187140.13984072,3.13,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,1.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.6,12.0,16.3,15.8,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2019,randall woodfin,D,1.0,0.0,2017.0,elected,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,17767000.0,23721000.0,41488000.0,27860042.0,0.0,0.0,0.0,0.0,9.689333136157448,16.692853418302164,32824848.97675342,3.03,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,2.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.3,17.1,15.4,17.5,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2020,randall woodfin,D,1.0,0.0,2017.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,17838000.0,24583000.0,42421000.0,27860042.0,0.0,0.0,0.0,0.0,9.689333136157448,16.696841627268384,35462557.81366612,2.69,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,3.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.8,17.0,7.1,18.4,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2021,randall woodfin,D,1.0,0.0,2017.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,17767000.0,24525000.0,42292000.0,27860042.0,0.0,0.0,0.0,0.0,9.689333136157448,16.692853418302164,38100266.65057881,2.68,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.0,18.4,8.5,19.8,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,9.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2022,randall woodfin,D,1.0,0.0,2021.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,33884000.0,115007000.0,148891000.0,49416042.0,0.0,0.0,0.0,0.0,19.9044704722807,17.338453514046034,40737975.48749151,2.66,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,1.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,8.1,-26.8,15.5,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2023,randall woodfin,D,1.0,0.0,2021.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,,26084000.0,26084000.0,54584042.0,0.0,0.0,0.0,0.0,23.01013001069408,0.0,40737975.48749151,2.66,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,2.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2024,randall woodfin,D,1.0,0.0,2021.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,34074000.0,93054000.0,127128000.0,51184042.0,0.0,63312402.11,17587402.11,9.0,21.62087595055928,17.344045217435514,40737975.48749151,2.36,0.0,1.0,1.0,1.0,0.0,0.0,4.0,districts,3.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
107000,birmingham,Birmingham,AL,2025,randall woodfin,D,1.0,0.0,2021.0,elected,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,54676000.0,105179000.0,159855000.0,49416042.0,0.0,161759679.08,78439258.33,10.0,19.9044704722807,17.81693543254424,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,35.0,10.2,16.7,17.1,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,273.0,33.0,281.0,847.0,3.01423487544484,0.0177935943060498,0.2846975088967972,2025.0
120104,decatur,Decatur,AL,2013,gary ivey,R,0.05,0.95,2012.0,unopposed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,14979000.0,10438000.0,25417000.0,23592974.0,0.0,0.0,0.0,0.0,7.79270936188058,16.522159844910984,54149604.92558547,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,13.3,3.7,.,10.2,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
120104,decatur,Decatur,AL,2014,gary ivey,R,0.05,0.95,2012.0,unopposed,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,15678000.0,16892000.0,32570000.0,24631079.0,0.0,0.0,0.0,0.0,8.133088548625583,16.56776907751445,55250817.77997874,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.3,6.6,37.6,11.8,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
120104,decatur,Decatur,AL,2015,gary ivey,R,0.05,0.95,2012.0,unopposed,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,,15597000.0,17460000.0,33057000.0,23696079.0,0.0,0.0,0.0,0.0,7.947312838319688,16.562589210148854,56352030.634372,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.9,8.7,25.1,13.4,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
120104,decatur,Decatur,AL,2016,gary ivey,R,0.05,0.95,2012.0,unopposed,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,,14940000.0,15876000.0,30816000.0,23696079.0,0.0,0.0,0.0,0.0,7.791754797056453,16.519552804603347,57453243.488765255,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,0.0,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,22.8,8.7,-0.4,13.1,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
120104,decatur,Decatur,AL,2017,tab bowling,R,0.05,0.95,2016.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,14825000.0,15740000.0,30565000.0,23696079.0,0.0,0.0,0.0,0.0,7.791754797056453,16.511825570301685,58554456.34315851,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,1.0,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.3,11.9,15.4,14.2,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
120104,decatur,Decatur,AL,2018,tab bowling,R,0.05,0.95,2016.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,17948000.0,23944000.0,41892000.0,28796079.0,0.0,0.0,0.0,0.0,9.87563588725865,16.702989301794524,59655669.19755178,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,2.0,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.6,12.0,16.3,15.8,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
120104,decatur,Decatur,AL,2019,tab bowling,R,0.05,0.95,2016.0,elected,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,17767000.0,23721000.0,41488000.0,27860042.0,0.0,0.0,0.0,0.0,9.689333136157448,16.692853418302164,60756882.05194504,0.0,0.0,1.0,,0.0,0.0,0.0,4.0,districts,3.0,0.747,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.3,17.1,15.4,17.5,0.0,,,,1.0,0.6,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,1.0,8.0,21.0,2.625,0.0,0.25,2025.0
