year,fips7,city_name,pres_dem_two_party_share,pres_dem_vote_share,pres_rep_vote_share
2022,1301052,albany,0.7015786018098256,0.6960154059641471,0.2960550536659964
2023,1301052,albany,0.7015786018098256,0.6960154059641471,0.2960550536659964
2013,1301696,alpharetta,0.6507231389170491,0.6428325193186937,0.3450415562651448
2014,1301696,alpharetta,0.6507231389170491,0.6428325193186937,0.3450415562651448
2015,1301696,alpharetta,0.6507231389170491,0.6428325193186937,0.3450415562651448
2016,1301696,alpharetta,0.7160719709570575,0.6885887744528746,0.2730307308219226
2017,1301696,alpharetta,0.7160719709570575,0.6885887744528746,0.2730307308219226
2018,1301696,alpharetta,0.7160719709570575,0.6885887744528746,0.2730307308219226
2019,1301696,alpharetta,0.7160719709570575,0.6885887744528746,0.2730307308219226
2020,1301696,alpharetta,0.7352541745115589,0.726460424771137,0.261579425874711
2021,1301696,alpharetta,0.7352541745115589,0.726460424771137,0.261579425874711
2022,1301696,alpharetta,0.7352541745115589,0.726460424771137,0.261579425874711
2023,1301696,alpharetta,0.7352541745115589,0.726460424771137,0.261579425874711
2013,1303440,athens-clarke county,0.6349174181781335,0.6266,0.3603
2014,1303440,athens-clarke county,0.6349174181781335,0.6266,0.3603
2015,1303440,athens-clarke county,0.6349174181781335,0.6266,0.3603
2016,1303440,athens-clarke county,0.70234291799787,0.6595,0.2795
2017,1303440,athens-clarke county,0.70234291799787,0.6595,0.2795
2018,1303440,athens-clarke county,0.70234291799787,0.6595,0.2795
2019,1303440,athens-clarke county,0.70234291799787,0.6595,0.2795
2020,1303440,athens-clarke county,0.7207069159260394,0.7055,0.2734
2021,1303440,athens-clarke county,0.7207069159260394,0.7055,0.2734
2022,1303440,athens-clarke county,0.7207069159260394,0.7055,0.2734
2023,1303440,athens-clarke county,0.7207069159260394,0.7055,0.2734
2013,1304000,atlanta,0.6598681258369842,0.6518777650945663,0.3360104746874932
2014,1304000,atlanta,0.6598681258369842,0.6518777650945663,0.3360104746874932
2015,1304000,atlanta,0.6598681258369842,0.6518777650945663,0.3360104746874932
2016,1304000,atlanta,0.7237083480391066,0.6959606036068218,0.2656932852347929
2017,1304000,atlanta,0.7237083480391066,0.6959606036068218,0.2656932852347929
2018,1304000,atlanta,0.7237083480391066,0.6959606036068218,0.2656932852347929
2019,1304000,atlanta,0.7237083480391066,0.6959606036068218,0.2656932852347929
2020,1304000,atlanta,0.7423238660413248,0.7334806351781498,0.2546009312307829
2021,1304000,atlanta,0.7423238660413248,0.7334806351781498,0.2546009312307829
2022,1304000,atlanta,0.7423238660413248,0.7334806351781498,0.2546009312307829
2023,1304000,atlanta,0.7423238660413248,0.7334806351781498,0.2546009312307829
2013,1304204,augusta-richmond county,0.6703654103692367,0.6651480637813212,0.3270690964312832
2014,1304204,augusta-richmond county,0.6703654103692367,0.6651480637813212,0.3270690964312832
2015,1304204,augusta-richmond county,0.6703654103692367,0.6651480637813212,0.3270690964312832
2016,1304204,augusta-richmond county,0.6661753667690208,0.6464146196119976,0.3239223995232735
2017,1304204,augusta-richmond county,0.6661753667690208,0.6464146196119976,0.3239223995232735
2018,1304204,augusta-richmond county,0.6661753667690208,0.6464146196119976,0.3239223995232735
2019,1304204,augusta-richmond county,0.6661753667690208,0.6464146196119976,0.3239223995232735
2020,1304204,augusta-richmond county,0.6882486467609569,0.6794612485060219,0.3077709846465017
2021,1304204,augusta-richmond county,0.6882486467609569,0.6794612485060219,0.3077709846465017
2022,1304204,augusta-richmond county,0.6882486467609569,0.6794612485060219,0.3077709846465017
2023,1304204,augusta-richmond county,0.6882486467609569,0.6794612485060219,0.3077709846465017
2013,1319000,columbus,0.6074654338427293,0.602991374304208,0.389643499568007
2014,1319000,columbus,0.6074654338427293,0.602991374304208,0.389643499568007
2015,1319000,columbus,0.6074654338427293,0.602991374304208,0.389643499568007
2016,1319000,columbus,0.5963308243673964,0.577282999188782,0.3907752926179163
2017,1319000,columbus,0.5963308243673964,0.577282999188782,0.3907752926179163
2018,1319000,columbus,0.5963308243673964,0.577282999188782,0.3907752926179163
2019,1319000,columbus,0.5963308243673964,0.577282999188782,0.3907752926179163
2020,1319000,columbus,0.6223956369850964,0.6149386042238307,0.373080218020188
2021,1319000,columbus,0.6223956369850964,0.6149386042238307,0.373080218020188
2022,1319000,columbus,0.6223956369850964,0.6149386042238307,0.373080218020188
2023,1319000,columbus,0.6223956369850964,0.6149386042238307,0.373080218020188
2013,1349756,marietta,0.4366926251287535,0.4292716273910407,0.5537347315198183
2014,1349756,marietta,0.4366926251287535,0.4292716273910407,0.5537347315198183
2015,1349756,marietta,0.4366926251287535,0.4292716273910407,0.5537347315198183
2016,1349756,marietta,0.5115147604246197,0.4840139169757481,0.4622225446543276
2017,1349756,marietta,0.5115147604246197,0.4840139169757481,0.4622225446543276
2018,1349756,marietta,0.5115147604246197,0.4840139169757481,0.4622225446543276
2019,1349756,marietta,0.5115147604246197,0.4840139169757481,0.4622225446543276
2020,1349756,marietta,0.5727940511999587,0.563424136372179,0.4202176022105621
2021,1349756,marietta,0.5727940511999587,0.563424136372179,0.4202176022105621
2022,1349756,marietta,0.5727940511999587,0.563424136372179,0.4202176022105621
2023,1349756,marietta,0.5727940511999587,0.563424136372179,0.4202176022105621
2013,1367284,roswell,0.6507231389170491,0.6428325193186937,0.3450415562651448
2014,1367284,roswell,0.6507231389170491,0.6428325193186937,0.3450415562651448
2015,1367284,roswell,0.6507231389170491,0.6428325193186937,0.3450415562651448
2016,1367284,roswell,0.7160719709570575,0.6885887744528746,0.2730307308219226
2017,1367284,roswell,0.7160719709570575,0.6885887744528746,0.2730307308219226
2018,1367284,roswell,0.7160719709570575,0.6885887744528746,0.2730307308219226
2019,1367284,roswell,0.7160719709570575,0.6885887744528746,0.2730307308219226
2020,1367284,roswell,0.7352541745115589,0.726460424771137,0.261579425874711
2021,1367284,roswell,0.7352541745115589,0.726460424771137,0.261579425874711
2022,1367284,roswell,0.7352541745115589,0.726460424771137,0.261579425874711
2023,1367284,roswell,0.7352541745115589,0.726460424771137,0.261579425874711
2013,1369000,savannah,0.5606886924150768,0.5546083882608536,0.4345472622160032
2014,1369000,savannah,0.5606886924150768,0.5546083882608536,0.4345472622160032
2015,1369000,savannah,0.5606886924150768,0.5546083882608536,0.4345472622160032
2016,1369000,savannah,0.5768767711941322,0.5554564748265591,0.4074120311747605
2017,1369000,savannah,0.5768767711941322,0.5554564748265591,0.4074120311747605
2018,1369000,savannah,0.5768767711941322,0.5554564748265591,0.4074120311747605
2019,1369000,savannah,0.5768767711941322,0.5554564748265591,0.4074120311747605
2020,1369000,savannah,0.5951281836779704,0.5865237595562884,0.3990181382101634
2021,1369000,savannah,0.5951281836779704,0.5865237595562884,0.3990181382101634
2022,1369000,savannah,0.5951281836779704,0.5865237595562884,0.3990181382101634
2023,1369000,savannah,0.5951281836779704,0.5865237595562884,0.3990181382101634
2016,1371492,smyrna,0.5115147604246197,0.4840139169757481,0.4622225446543276
2017,1371492,smyrna,0.5115147604246197,0.4840139169757481,0.4622225446543276
2018,1371492,smyrna,0.5115147604246197,0.4840139169757481,0.4622225446543276
2019,1371492,smyrna,0.5115147604246197,0.4840139169757481,0.4622225446543276
2020,1371492,smyrna,0.5727940511999587,0.563424136372179,0.4202176022105621
2021,1371492,smyrna,0.5727940511999587,0.563424136372179,0.4202176022105621
2022,1371492,smyrna,0.5727940511999587,0.563424136372179,0.4202176022105621
2023,1371492,smyrna,0.5727940511999587,0.563424136372179,0.4202176022105621
2013,1517000,honolulu,0.6978894163450702,0.6886419852936221,0.2981074468730412
2014,1517000,honolulu,0.6978894163450702,0.6886419852936221,0.2981074468730412
2015,1517000,honolulu,0.6978894163450702,0.6886419852936221,0.2981074468730412
2016,1517000,honolulu,0.6604566539609505,0.6147730851324399,0.31605724483012
2017,1517000,honolulu,0.6604566539609505,0.6147730851324399,0.31605724483012
2018,1517000,honolulu,0.6604566539609505,0.6147730851324399,0.31605724483012
2019,1517000,honolulu,0.6604566539609505,0.6147730851324399,0.31605724483012
2020,1517000,honolulu,0.6367790230222118,0.6251367435920252,0.3565801801613182
2021,1517000,honolulu,0.6367790230222118,0.6251367435920252,0.3565801801613182
2022,1517000,honolulu,0.6367790230222118,0.6251367435920252,0.3565801801613182
2023,1517000,honolulu,0.6367790230222118,0.6251367435920252,0.3565801801613182
2013,1608830,boise city,0.4415625304108397,0.427242918702159,0.5403276727260643
2014,1608830,boise city,0.4415625304108397,0.427242918702159,0.5403276727260643
2015,1608830,boise city,0.4415625304108397,0.427242918702159,0.5403276727260643
2016,1608830,boise city,0.446659072531857,0.3867602941702569,0.4791356832201319
2017,1608830,boise city,0.446659072531857,0.3867602941702569,0.4791356832201319
2018,1608830,boise city,0.446659072531857,0.3867602941702569,0.4791356832201319
2019,1608830,boise city,0.446659072531857,0.3867602941702569,0.4791356832201319
2020,1608830,boise city,0.4797801288021716,0.4647035919025093,0.5038725620593009
2021,1608830,boise city,0.4797801288021716,0.4647035919025093,0.5038725620593009
2022,1608830,boise city,0.4797801288021716,0.4647035919025093,0.5038725620593009
2023,1608830,boise city,0.4797801288021716,0.4647035919025093,0.5038725620593009
2013,1639700,idaho falls,0.2347850826240546,0.2291671487746742,0.7469048665910721
2014,1639700,idaho falls,0.2347850826240546,0.2291671487746742,0.7469048665910721
2015,1639700,idaho falls,0.2347850826240546,0.2291671487746742,0.7469048665910721
2016,1639700,idaho falls,0.2506385247972157,0.201940254630153,0.6037629180705999
2017,1639700,idaho falls,0.2506385247972157,0.201940254630153,0.6037629180705999
2018,1639700,idaho falls,0.2506385247972157,0.201940254630153,0.6037629180705999
2019,1639700,idaho falls,0.2506385247972157,0.201940254630153,0.6037629180705999
2020,1639700,idaho falls,0.2738047215659156,0.2639874062413186,0.700157421983517
2021,1639700,idaho falls,0.2738047215659156,0.2639874062413186,0.700157421983517
2022,1639700,idaho falls,0.2738047215659156,0.2639874062413186,0.700157421983517
2023,1639700,idaho falls,0.2738047215659156,0.2639874062413186,0.700157421983517
2013,1652120,meridian,0.4415625304108397,0.427242918702159,0.5403276727260643
2014,1652120,meridian,0.4415625304108397,0.427242918702159,0.5403276727260643
2015,1652120,meridian,0.4415625304108397,0.427242918702159,0.5403276727260643
2016,1652120,meridian,0.446659072531857,0.3867602941702569,0.4791356832201319
2017,1652120,meridian,0.446659072531857,0.3867602941702569,0.4791356832201319
2018,1652120,meridian,0.446659072531857,0.3867602941702569,0.4791356832201319
2019,1652120,meridian,0.446659072531857,0.3867602941702569,0.4791356832201319
2020,1652120,meridian,0.4797801288021716,0.4647035919025093,0.5038725620593009
2021,1652120,meridian,0.4797801288021716,0.4647035919025093,0.5038725620593009
2022,1652120,meridian,0.4797801288021716,0.4647035919025093,0.5038725620593009
2023,1652120,meridian,0.4797801288021716,0.4647035919025093,0.5038725620593009
2018,1656260,nampa,0.2633647921378987,0.2319571340248677,0.648787524902109
2019,1656260,nampa,0.2633647921378987,0.2319571340248677,0.648787524902109
2020,1656260,nampa,0.2953103605659516,0.2862625815728348,0.6830992146886407
2021,1656260,nampa,0.2953103605659516,0.2862625815728348,0.6830992146886407
2022,1656260,nampa,0.2953103605659516,0.2862625815728348,0.6830992146886407
2023,1656260,nampa,0.2953103605659516,0.2862625815728348,0.6830992146886407
2014,1664090,pocatello,0.3861033193080879,0.374758933635848,0.5958593306863301
2015,1664090,pocatello,0.3861033193080879,0.374758933635848,0.5958593306863301
2016,1664090,pocatello,0.3757721095850592,0.309492458702418,0.514124970074216
2017,1664090,pocatello,0.3757721095850592,0.309492458702418,0.514124970074216
2018,1664090,pocatello,0.3757721095850592,0.309492458702418,0.514124970074216
2019,1664090,pocatello,0.3757721095850592,0.309492458702418,0.514124970074216
2020,1664090,pocatello,0.3862362875858259,0.3711981392056228,0.5898667610547872
2021,1664090,pocatello,0.3862362875858259,0.3711981392056228,0.5898667610547872
2022,1664090,pocatello,0.3862362875858259,0.3711981392056228,0.5898667610547872
2023,1664090,pocatello,0.3862362875858259,0.3711981392056228,0.5898667610547872
2013,1702154,arlington heights,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1702154,arlington heights,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1702154,arlington heights,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1702154,arlington heights,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1702154,arlington heights,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1702154,arlington heights,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1702154,arlington heights,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1702154,arlington heights,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1702154,arlington heights,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1702154,arlington heights,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1702154,arlington heights,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1703012,aurora,0.5055886089764758,0.497307891346715,0.4863137380121337
2014,1703012,aurora,0.5055886089764758,0.497307891346715,0.4863137380121337
2015,1703012,aurora,0.5055886089764758,0.497307891346715,0.4863137380121337
2016,1703012,aurora,0.5561456874768641,0.5201089737800656,0.4150937716367139
2017,1703012,aurora,0.5561456874768641,0.5201089737800656,0.4150937716367139
2018,1703012,aurora,0.5561456874768641,0.5201089737800656,0.4150937716367139
2019,1703012,aurora,0.5561456874768641,0.5201089737800656,0.4150937716367139
2020,1703012,aurora,0.5735675792386568,0.561360382273284,0.4173566906449999
2021,1703012,aurora,0.5735675792386568,0.561360382273284,0.4173566906449999
2022,1703012,aurora,0.5735675792386568,0.561360382273284,0.4173566906449999
2023,1703012,aurora,0.5735675792386568,0.561360382273284,0.4173566906449999
2013,1705573,berwyn,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1705573,berwyn,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1705573,berwyn,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1705573,berwyn,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1705573,berwyn,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1705573,berwyn,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1705573,berwyn,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1705573,berwyn,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1705573,berwyn,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1705573,berwyn,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1705573,berwyn,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1706613,bloomington,0.4438674648475567,0.4344798451936442,0.5443705540868333
2014,1706613,bloomington,0.4438674648475567,0.4344798451936442,0.5443705540868333
2015,1706613,bloomington,0.4438674648475567,0.4344798451936442,0.5443705540868333
2016,1706613,bloomington,0.4929119060912669,0.4533851067827394,0.4664245005323479
2017,1706613,bloomington,0.4929119060912669,0.4533851067827394,0.4664245005323479
2018,1706613,bloomington,0.4929119060912669,0.4533851067827394,0.4664245005323479
2019,1706613,bloomington,0.4929119060912669,0.4533851067827394,0.4664245005323479
2020,1706613,bloomington,0.5203174039201753,0.5049654030941817,0.4655295280568263
2021,1706613,bloomington,0.5203174039201753,0.5049654030941817,0.4655295280568263
2022,1706613,bloomington,0.5203174039201753,0.5049654030941817,0.4655295280568263
2023,1706613,bloomington,0.5203174039201753,0.5049654030941817,0.4655295280568263
2013,1707133,bolingbrook,0.5279284621410113,0.5199558739234355,0.4649424810823867
2014,1707133,bolingbrook,0.5279284621410113,0.5199558739234355,0.4649424810823867
2015,1707133,bolingbrook,0.5279284621410113,0.5199558739234355,0.4649424810823867
2016,1707133,bolingbrook,0.5337382793424839,0.5049018956211948,0.4410709063355754
2017,1707133,bolingbrook,0.5337382793424839,0.5049018956211948,0.4410709063355754
2018,1707133,bolingbrook,0.5337382793424839,0.5049018956211948,0.4410709063355754
2019,1707133,bolingbrook,0.5337382793424839,0.5049018956211948,0.4410709063355754
2020,1707133,bolingbrook,0.5424725172624332,0.5329247620289477,0.4494747975253908
2021,1707133,bolingbrook,0.5424725172624332,0.5329247620289477,0.4494747975253908
2022,1707133,bolingbrook,0.5424725172624332,0.5329247620289477,0.4494747975253908
2023,1707133,bolingbrook,0.5424725172624332,0.5329247620289477,0.4494747975253908
2013,1712385,champaign,0.5362410201857032,0.5210760729463112,0.4506438315956048
2014,1712385,champaign,0.5362410201857032,0.5210760729463112,0.4506438315956048
2015,1712385,champaign,0.5362410201857032,0.5210760729463112,0.4506438315956048
2016,1712385,champaign,0.6004071612478294,0.5471799013402017,0.3641681582049155
2017,1712385,champaign,0.6004071612478294,0.5471799013402017,0.3641681582049155
2018,1712385,champaign,0.6004071612478294,0.5471799013402017,0.3641681582049155
2019,1712385,champaign,0.6004071612478294,0.5471799013402017,0.3641681582049155
2020,1712385,champaign,0.6179292273042273,0.5998087069853482,0.3708667045048454
2021,1712385,champaign,0.6179292273042273,0.5998087069853482,0.3708667045048454
2022,1712385,champaign,0.6179292273042273,0.5998087069853482,0.3708667045048454
2023,1712385,champaign,0.6179292273042273,0.5998087069853482,0.3708667045048454
2013,1714000,chicago,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1714000,chicago,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1714000,chicago,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1714000,chicago,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1714000,chicago,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1714000,chicago,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1714000,chicago,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1714000,chicago,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1714000,chicago,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1714000,chicago,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1714000,chicago,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1714351,cicero,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1714351,cicero,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1714351,cicero,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1714351,cicero,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1714351,cicero,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1714351,cicero,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1714351,cicero,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1714351,cicero,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1714351,cicero,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1714351,cicero,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1714351,cicero,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1718823,decatur,0.4737050053026679,0.4658581975091515,0.5175770465653694
2014,1718823,decatur,0.4737050053026679,0.4658581975091515,0.5175770465653694
2015,1718823,decatur,0.4737050053026679,0.4658581975091515,0.5175770465653694
2016,1718823,decatur,0.4057377955716782,0.3816687473990844,0.5590095713691219
2017,1718823,decatur,0.4057377955716782,0.3816687473990844,0.5590095713691219
2018,1718823,decatur,0.4057377955716782,0.3816687473990844,0.5590095713691219
2019,1718823,decatur,0.4057377955716782,0.3816687473990844,0.5590095713691219
2020,1718823,decatur,0.4097572053844248,0.4018424782344604,0.5788418708240535
2021,1718823,decatur,0.4097572053844248,0.4018424782344604,0.5788418708240535
2022,1718823,decatur,0.4097572053844248,0.4018424782344604,0.5788418708240535
2023,1718823,decatur,0.4097572053844248,0.4018424782344604,0.5788418708240535
2013,1719642,des plaines,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1719642,des plaines,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1719642,des plaines,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1719642,des plaines,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1719642,des plaines,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1719642,des plaines,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1719642,des plaines,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1719642,des plaines,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1719642,des plaines,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1719642,des plaines,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1719642,des plaines,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1720591,downers grove,0.5055943382356669,0.4973085102934833,0.4863031971257532
2014,1720591,downers grove,0.5055943382356669,0.4973085102934833,0.4863031971257532
2015,1720591,downers grove,0.5055943382356669,0.4973085102934833,0.4863031971257532
2016,1720591,downers grove,0.5787356627353893,0.5332055255860382,0.3881227420825666
2017,1720591,downers grove,0.5787356627353893,0.5332055255860382,0.3881227420825666
2018,1720591,downers grove,0.5787356627353893,0.5332055255860382,0.3881227420825666
2019,1720591,downers grove,0.5787356627353893,0.5332055255860382,0.3881227420825666
2020,1720591,downers grove,0.5922545400172271,0.5797148652660048,0.3991123552887628
2021,1720591,downers grove,0.5922545400172271,0.5797148652660048,0.3991123552887628
2022,1720591,downers grove,0.5922545400172271,0.5797148652660048,0.3991123552887628
2023,1720591,downers grove,0.5922545400172271,0.5797148652660048,0.3991123552887628
2013,1723074,elgin,0.5055886089764758,0.497307891346715,0.4863137380121337
2014,1723074,elgin,0.5055886089764758,0.497307891346715,0.4863137380121337
2015,1723074,elgin,0.5055886089764758,0.497307891346715,0.4863137380121337
2016,1723074,elgin,0.5561456874768641,0.5201089737800656,0.4150937716367139
2017,1723074,elgin,0.5561456874768641,0.5201089737800656,0.4150937716367139
2018,1723074,elgin,0.5561456874768641,0.5201089737800656,0.4150937716367139
2019,1723074,elgin,0.5561456874768641,0.5201089737800656,0.4150937716367139
2020,1723074,elgin,0.5735675792386568,0.561360382273284,0.4173566906449999
2021,1723074,elgin,0.5735675792386568,0.561360382273284,0.4173566906449999
2022,1723074,elgin,0.5735675792386568,0.561360382273284,0.4173566906449999
2023,1723074,elgin,0.5735675792386568,0.561360382273284,0.4173566906449999
2013,1724582,evanston,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1724582,evanston,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1724582,evanston,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1724582,evanston,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1724582,evanston,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1724582,evanston,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1724582,evanston,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1724582,evanston,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1724582,evanston,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1724582,evanston,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1724582,evanston,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1735411,hoffman estates,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1735411,hoffman estates,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1735411,hoffman estates,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1735411,hoffman estates,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1735411,hoffman estates,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1735411,hoffman estates,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1735411,hoffman estates,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1735411,hoffman estates,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1735411,hoffman estates,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1735411,hoffman estates,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1735411,hoffman estates,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1738570,joliet,0.5279284621410113,0.5199558739234355,0.4649424810823867
2014,1738570,joliet,0.5279284621410113,0.5199558739234355,0.4649424810823867
2015,1738570,joliet,0.5279284621410113,0.5199558739234355,0.4649424810823867
2016,1738570,joliet,0.5337382793424839,0.5049018956211948,0.4410709063355754
2017,1738570,joliet,0.5337382793424839,0.5049018956211948,0.4410709063355754
2018,1738570,joliet,0.5337382793424839,0.5049018956211948,0.4410709063355754
2019,1738570,joliet,0.5337382793424839,0.5049018956211948,0.4410709063355754
2020,1738570,joliet,0.5424725172624332,0.5329247620289477,0.4494747975253908
2021,1738570,joliet,0.5424725172624332,0.5329247620289477,0.4494747975253908
2022,1738570,joliet,0.5424725172624332,0.5329247620289477,0.4494747975253908
2023,1738570,joliet,0.5424725172624332,0.5329247620289477,0.4494747975253908
2013,1751089,mount prospect,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1751089,mount prospect,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1751089,mount prospect,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1751089,mount prospect,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1751089,mount prospect,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1751089,mount prospect,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1751089,mount prospect,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1751089,mount prospect,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1751089,mount prospect,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1751089,mount prospect,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1751089,mount prospect,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1751622,naperville,0.5055943382356669,0.4973085102934833,0.4863031971257532
2014,1751622,naperville,0.5055943382356669,0.4973085102934833,0.4863031971257532
2015,1751622,naperville,0.5055943382356669,0.4973085102934833,0.4863031971257532
2016,1751622,naperville,0.5787356627353893,0.5332055255860382,0.3881227420825666
2017,1751622,naperville,0.5787356627353893,0.5332055255860382,0.3881227420825666
2018,1751622,naperville,0.5787356627353893,0.5332055255860382,0.3881227420825666
2019,1751622,naperville,0.5787356627353893,0.5332055255860382,0.3881227420825666
2020,1751622,naperville,0.5922545400172271,0.5797148652660048,0.3991123552887628
2021,1751622,naperville,0.5922545400172271,0.5797148652660048,0.3991123552887628
2022,1751622,naperville,0.5922545400172271,0.5797148652660048,0.3991123552887628
2023,1751622,naperville,0.5922545400172271,0.5797148652660048,0.3991123552887628
2013,1754820,oak lawn,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1754820,oak lawn,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1754820,oak lawn,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1754820,oak lawn,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1754820,oak lawn,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1754820,oak lawn,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1754820,oak lawn,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1754820,oak lawn,0.755599888278037,0.7434776690447412,0.2404791586078916
2021,1754820,oak lawn,0.755599888278037,0.7434776690447412,0.2404791586078916
2022,1754820,oak lawn,0.755599888278037,0.7434776690447412,0.2404791586078916
2023,1754820,oak lawn,0.755599888278037,0.7434776690447412,0.2404791586078916
2013,1754885,oak park,0.7502407918233095,0.7399777390799449,0.2463425825351698
2014,1754885,oak park,0.7502407918233095,0.7399777390799449,0.2463425825351698
2015,1754885,oak park,0.7502407918233095,0.7399777390799449,0.2463425825351698
2016,1754885,oak park,0.7805153219999874,0.7467501152359267,0.209989738790845
2017,1754885,oak park,0.7805153219999874,0.7467501152359267,0.209989738790845
2018,1754885,oak park,0.7805153219999874,0.7467501152359267,0.209989738790845
2019,1754885,oak park,0.7805153219999874,0.7467501152359267,0.209989738790845
2020,1754885,oak park,0.755599888278037,0.7434776690447412,0.2404791586078916
