year,fips7,city_name,epa_state_insp_rate_npdes,epa_state_response_rate_npdes,epa_state_response_rate_air,epa_state_insp_rate_npdes_norm,epa_state_response_rate_npdes_norm,epa_state_stringency_index
2017,1319000,columbus,,0.2059336823734729,1.9411764705882355,0.0,0.052162621392753,0.017387540464251
2018,1319000,columbus,,0.1073124406457739,4.428571428571429,0.0,0.0107312440645773,0.0035770813548591
2019,1319000,columbus,,0.090531561461794,4.0,0.0,0.0201181247692875,0.0067060415897625
2020,1319000,columbus,,0.064540059347181,3.9,0.0,0.0129080118694362,0.0043026706231454
2021,1319000,columbus,,0.0746753246753246,2.727272727272727,0.0,0.0082972582972582,0.0027657527657527
2022,1319000,columbus,,0.0762250453720508,20.0,0.0,0.0108892921960072,0.0036297640653357
2023,1319000,columbus,,0.1058020477815699,14.0,0.0,0.0356538407592687,0.0118846135864229
2013,1349756,marietta,,1.3488372093023255,1.947368421052632,0.0,0.0141239498356264,0.0047079832785421
2014,1349756,marietta,,3.0294117647058822,1.1875,0.0,0.1081932773109243,0.0360644257703081
2015,1349756,marietta,,1.8461538461538465,2.4545454545454546,0.0,0.1611721611721611,0.0537240537240537
2016,1349756,marietta,,0.3281733746130031,3.0,0.0,0.0410216718266253,0.0136738906088751
2017,1349756,marietta,,0.2059336823734729,1.9411764705882355,0.0,0.052162621392753,0.017387540464251
2018,1349756,marietta,,0.1073124406457739,4.428571428571429,0.0,0.0107312440645773,0.0035770813548591
2019,1349756,marietta,,0.090531561461794,4.0,0.0,0.0201181247692875,0.0067060415897625
2020,1349756,marietta,,0.064540059347181,3.9,0.0,0.0129080118694362,0.0043026706231454
2021,1349756,marietta,,0.0746753246753246,2.727272727272727,0.0,0.0082972582972582,0.0027657527657527
2022,1349756,marietta,,0.0762250453720508,20.0,0.0,0.0108892921960072,0.0036297640653357
2023,1349756,marietta,,0.1058020477815699,14.0,0.0,0.0356538407592687,0.0118846135864229
2013,1367284,roswell,,1.3488372093023255,1.947368421052632,0.0,0.0141239498356264,0.0047079832785421
2014,1367284,roswell,,3.0294117647058822,1.1875,0.0,0.1081932773109243,0.0360644257703081
2015,1367284,roswell,,1.8461538461538465,2.4545454545454546,0.0,0.1611721611721611,0.0537240537240537
2016,1367284,roswell,,0.3281733746130031,3.0,0.0,0.0410216718266253,0.0136738906088751
2017,1367284,roswell,,0.2059336823734729,1.9411764705882355,0.0,0.052162621392753,0.017387540464251
2018,1367284,roswell,,0.1073124406457739,4.428571428571429,0.0,0.0107312440645773,0.0035770813548591
2019,1367284,roswell,,0.090531561461794,4.0,0.0,0.0201181247692875,0.0067060415897625
2020,1367284,roswell,,0.064540059347181,3.9,0.0,0.0129080118694362,0.0043026706231454
2021,1367284,roswell,,0.0746753246753246,2.727272727272727,0.0,0.0082972582972582,0.0027657527657527
2022,1367284,roswell,,0.0762250453720508,20.0,0.0,0.0108892921960072,0.0036297640653357
2023,1367284,roswell,,0.1058020477815699,14.0,0.0,0.0356538407592687,0.0118846135864229
2013,1369000,savannah,,1.3488372093023255,1.947368421052632,0.0,0.0141239498356264,0.0047079832785421
2014,1369000,savannah,,3.0294117647058822,1.1875,0.0,0.1081932773109243,0.0360644257703081
2015,1369000,savannah,,1.8461538461538465,2.4545454545454546,0.0,0.1611721611721611,0.0537240537240537
2016,1369000,savannah,,0.3281733746130031,3.0,0.0,0.0410216718266253,0.0136738906088751
2017,1369000,savannah,,0.2059336823734729,1.9411764705882355,0.0,0.052162621392753,0.017387540464251
2018,1369000,savannah,,0.1073124406457739,4.428571428571429,0.0,0.0107312440645773,0.0035770813548591
2019,1369000,savannah,,0.090531561461794,4.0,0.0,0.0201181247692875,0.0067060415897625
2020,1369000,savannah,,0.064540059347181,3.9,0.0,0.0129080118694362,0.0043026706231454
2021,1369000,savannah,,0.0746753246753246,2.727272727272727,0.0,0.0082972582972582,0.0027657527657527
2022,1369000,savannah,,0.0762250453720508,20.0,0.0,0.0108892921960072,0.0036297640653357
2023,1369000,savannah,,0.1058020477815699,14.0,0.0,0.0356538407592687,0.0118846135864229
2016,1371492,smyrna,,0.3281733746130031,3.0,0.0,0.0410216718266253,0.0136738906088751
2017,1371492,smyrna,,0.2059336823734729,1.9411764705882355,0.0,0.052162621392753,0.017387540464251
2018,1371492,smyrna,,0.1073124406457739,4.428571428571429,0.0,0.0107312440645773,0.0035770813548591
2019,1371492,smyrna,,0.090531561461794,4.0,0.0,0.0201181247692875,0.0067060415897625
2020,1371492,smyrna,,0.064540059347181,3.9,0.0,0.0129080118694362,0.0043026706231454
2021,1371492,smyrna,,0.0746753246753246,2.727272727272727,0.0,0.0082972582972582,0.0027657527657527
2022,1371492,smyrna,,0.0762250453720508,20.0,0.0,0.0108892921960072,0.0036297640653357
2023,1371492,smyrna,,0.1058020477815699,14.0,0.0,0.0356538407592687,0.0118846135864229
2013,1517000,honolulu,,0.0106382978723404,1.3333333333333333,0.0,0.0001113957892391,3.713192974638892e-05
2014,1517000,honolulu,,0.1442307692307692,0.25,0.0,0.0051510989010989,0.0017170329670329
2015,1517000,honolulu,,0.2916666666666667,,0.0,0.0254629629629629,0.0084876543209876
2016,1517000,honolulu,,0.2388059701492537,3.0,0.0,0.0298507462686567,0.0099502487562189
2017,1517000,honolulu,,0.1693989071038251,,0.0,0.042908430295428,0.014302810098476
