fips7,year,gravity_city_peer_all,gravity_city_peer_self,gravity_county_all,gravity_county_self,gravity_special_all,gravity_special_self,gravity_all_all,gravity_all_self
1719642,2023,0.11466163509800516,0.030188657528785204,0.009456208124028156,0.0034316198746601667,0.10185201535288568,0.10177304306023335,0.2762835293818402,0.14828698692646736
1719642,2024,0.11890177740954941,0.033125350968576474,0.009489677385014935,0.0034316198746601667,0.10185201535288568,0.10177304306023335,0.2835487575043699,0.1520158340168034
1719642,2025,0.12104475956431691,0.035268333123344,0.012414443299559237,0.0034316198746601667,0.12917274417484056,0.12909377188218824,0.32084496331647877,0.18253100491851865
1720591,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1720591,2014,0.0,0.0,0.0022193966495261436,0.0,0.0,0.0,0.0032981131336262035,0.0
1720591,2015,0.002811935090515404,0.0,0.0023274256189974654,0.0,0.0,0.0,0.006483139215678,9.595930940028696e-05
1720591,2016,0.0036971674480869372,0.0008795710655408533,0.004068610546958519,0.0,0.028001100337652764,0.028001100337652764,0.04169974114351644,0.030582733514193272
1720591,2017,0.004851504985006904,0.0012534389272360858,0.00456101674130029,0.0,0.052502063133098936,0.052502063133098936,0.0709981559543522,0.05695357446395301
1720591,2018,0.004864120997999294,0.0012534389272360858,0.0045674931798136975,0.0,0.052548921258415544,0.052502063133098936,0.07441139448484654,0.05733579546079103
1720591,2019,0.005189457496712995,0.0015724674194535918,0.0045674931798136975,0.0,0.052548921258415544,0.052502063133098936,0.07607140255576261,0.057982762311624025
1720591,2020,0.006151547736542922,0.0023141919108145147,0.004589235043500761,0.0,0.052548921258415544,0.052502063133098936,0.09833920553687538,0.061481714384248626
1720591,2021,0.013858695569815262,0.010015699486568962,0.033524102936702216,0.028901714851252144,0.052548921258415544,0.052502063133098936,0.1388536571706225,0.10001599345570641
1720591,2022,0.032904526185146735,0.028291114735166496,0.039908577133490865,0.03525947347674953,0.06579447546903394,0.06572950164787794,0.18099412248112925,0.14034148093334164
1720591,2023,0.18475925940546484,0.0345840158952647,0.03993756628507362,0.03525947347674953,0.0659994274467416,0.06591633792974622,0.33630817155853476,0.148450970305478
1720591,2024,0.18813558311368128,0.036897801280626794,0.03996672006800095,0.03525947347674952,0.0659994274467416,0.06591633792974622,0.34279140315628076,0.15161587806107477
1720591,2025,0.18962176169410772,0.0383839798610532,0.04122744791359827,0.03525947347674952,0.09449508055653481,0.09441199103953943,0.37861238045116474,0.18261317406886396
1723074,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1723074,2014,0.0,0.0,0.00040514504727401796,0.0,0.0,0.0,0.0017139461578579668,0.0
1723074,2015,0.0011391253762472091,0.0,0.0005016306555631982,0.0,0.0,0.0,0.0031841301377553487,8.180570987514645e-05
1723074,2016,0.002412498099456037,0.001268547573531223,0.0039024546508911995,0.0,0.010017515942071576,0.010017515942071576,0.02187128670818405,0.01234326930821765
1723074,2017,0.0034761511484936117,0.0015866184929031804,0.004593624727329427,0.0,0.018782842391384204,0.018782842391384204,0.035355927431417564,0.022648357958191936
1723074,2018,0.0034879003123604803,0.0015866184929031804,0.0045991156480396115,0.0,0.018836567244166477,0.018782842391384204,0.03956208396786306,0.02298038934849239
1723074,2019,0.0037604586447088405,0.0018533022433181061,0.0045991156480396115,0.0,0.018836567244166477,0.018782842391384204,0.04101254328894861,0.02351982357095064
1723074,2020,0.004544999298469282,0.0024649145582976003,0.00461832663470637,0.0,0.018836567244166477,0.018782842391384204,0.05103443494270255,0.027058532517809774
1723074,2021,0.009980032993189659,0.007895139638683265,0.005775031377023252,0.0011283373972538922,0.018836567244166477,0.018782842391384204,0.061424038073180934,0.03567422233833517
1723074,2022,0.024745520698467013,0.022295621862287677,0.007895494303738648,0.0032255989700786265,0.02364565938045297,0.023574849541408226,0.08719804974543768,0.05991034416965895
1723074,2023,0.055993673106165515,0.026869359414409183,0.007921108952627659,0.0032255989700786265,0.02380707233209462,0.023719177506787405,0.1217719619621308,0.0664270484181617
1723074,2024,0.06004914394268987,0.029426804016397638,0.00795737499174554,0.003225598970078626,0.02380707233209462,0.023719177506787405,0.1284097750592702,0.06973491963381083
1723074,2025,0.062234316602607205,0.03161197667631496,0.010677193113346656,0.003225598970078626,0.04004788903659117,0.03995999421128395,0.15214799506397753,0.08918500871091416
1724582,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724582,2014,0.0,0.0,0.0014836648475161191,0.0,0.0,0.0,0.002595741245114452,0.0
1724582,2015,0.0018175260940403734,0.0,0.0016096539177728624,0.0,0.0,0.0,0.004812872118379956,9.497315982573986e-05
1724582,2016,0.003175023886128997,0.0013518953202615383,0.0046083030947059265,0.0,0.10234654940328065,0.10234654940328065,0.11645964942665879,0.10766626804595603
1724582,2017,0.00460744678032592,0.0016312811041028878,0.005351270610130939,0.0,0.19189978013115122,0.19189978013115122,0.21120575686390541,0.1989127781998081
1724582,2018,0.004617972111072884,0.0016312811041028878,0.005357904311006148,0.0,0.1919442995990194,0.19189978013115122,0.2141233588556695,0.199264078546754
1724582,2019,0.004927641939170463,0.0019356882668269842,0.005357904311006148,0.0,0.1919442995990194,0.19189978013115122,0.21585159832973932,0.1998623677543705
1724582,2020,0.005979608852102995,0.0027783866616870457,0.005382931983869745,0.0,0.1919442995990194,0.19189978013115122,0.25978783757979435,0.2032344048834522
1724582,2021,0.012709592149572046,0.009502787852541003,0.006021342790609636,0.0006035334456178549,0.1919442995990194,0.19189978013115122,0.27123580809487874,0.2124546933668579
1724582,2022,0.028144388438976084,0.024451538162477318,0.008040487433896968,0.0025935585926417488,0.24001666703035804,0.23995701644402195,0.34032641483247045,0.27988858865910554
1724582,2023,0.5415304944972643,0.030440343686211305,0.008073857664381763,0.0025935585926417488,0.24016444778995175,0.2400896660851478,0.85719142882914,0.28763400876802614
1724582,2024,0.5459061786076989,0.0336139642468428,0.008105842528480352,0.0025935585926417488,0.24016444778995175,0.2400896660851478,0.8650114773543227,0.29162418702006976
1724582,2025,0.5479546818251819,0.035662467464326005,0.010373426044609887,0.0025935585926417488,0.2951929467010554,0.29511816499625143,0.9321850515467933,0.349784942149106
1735411,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735411,2014,0.0,0.0,0.00075321879955048,0.0,0.0,0.0,0.001997767260413472,0.0
1735411,2015,0.004396996784860329,0.0,0.0008584060884993505,0.0,0.0,0.0,0.006745741984553258,8.601185284678297e-05
1735411,2016,0.005758479621217104,0.0013564093789956134,0.004789234203294246,0.0,0.0190202158956255,0.0190202158956255,0.03441562136697307,0.02172125202109499
1735411,2017,0.006923417741431032,0.0016623084230954108,0.005527043962433572,0.0,0.03566290480429782,0.03566290480429782,0.055925171384446526,0.03995333080198169
1735411,2018,0.006934747094859595,0.0016623084230954108,0.00553288988662526,0.0,0.03571325921792948,0.03566290480429782,0.06942999873756638,0.04029077236694619
1735411,2019,0.007219276026513772,0.0019411726780353075,0.00553288988662526,0.0,0.03571325921792948,0.03566290480429782,0.07091013608723959,0.04084930071195101
1735411,2020,0.008064291066522733,0.0026016493329945847,0.005553817728596965,0.0,0.03571325921792948,0.03566290480429782,0.08545220643661477,0.04427364904216647
1735411,2021,0.01404219546262481,0.008574498022847094,0.00717100510852661,0.0015868277358389894,0.03571325921792948,0.03566290480429782,0.09688624389607325,0.05380944356765986
1735411,2022,0.029832327935383728,0.023948735188544134,0.009473741499158026,0.003864580807151734,0.04473673473500956,0.04466997544824591,0.1278649271216122,0.08321409939222116
1735411,2023,0.0707413703654801,0.029056145243100528,0.009501645288453632,0.003864580807151734,0.0448948163265961,0.044811652166700466,0.17208940887184102,0.09018616332988942
1735411,2024,0.07490194250902166,0.0318119171689796,0.009536603976398517,0.003864580807151734,0.0448948163265961,0.044811652166700466,0.1790309229752136,0.09371147665894052
1735411,2025,0.07710214564340688,0.03401212030336482,0.0127403364896927,0.003864580807151734,0.06248156429697801,0.06239840013708237,0.20531706891372936,0.11453166239820667
1751089,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1751089,2014,0.0,0.0,0.0010247019698893928,0.0,0.0,0.0,0.002241115966743591,0.0
1751089,2015,0.006516456249155762,0.0,0.001136711512088061,0.0,0.0,0.0,0.009123221256472731,8.841663855731191e-05
1751089,2016,0.007966393402955803,0.001444721776923928,0.005336783557176129,0.0,0.030997405290588885,0.030997405290588885,0.048928149351894885,0.034161192323449996
1751089,2017,0.009222333980857214,0.0017363898706324703,0.006121805851342945,0.0,0.058120134919854155,0.058120134919854155,0.08105338740502052,0.06288955547576407
1751089,2018,0.009233263399039324,0.0017363898706324703,0.006127876702914511,0.0,0.05816847106456844,0.058120134919854155,0.09261210660772302,0.06322816384594722
1751089,2019,0.009523647833402054,0.0020213095959041427,0.006127876702914511,0.0,0.05816847106456844,0.058120134919854155,0.09412007273720203,0.06379422560174038
1751089,2020,0.010408160647558541,0.0027152272065144724,0.006150126985025226,0.0,0.05816847106456844,0.058120134919854155,0.11385126994696515,0.06715340835631839
1751089,2021,0.01668639202058847,0.008988261624207633,0.0073019812689391434,0.0011201541169240806,0.05816847106456844,0.058120134919854155,0.12517982235446032,0.07648271244191954
1751089,2022,0.03277931442014663,0.024648512046146667,0.009451267261276493,0.0032431778854828293,0.07280137276442639,0.07273724580299679,0.1618208000977126,0.11152407324990893
1751089,2023,0.09210835661505963,0.03013465330080279,0.009480934304090778,0.0032431778854828293,0.0729530689201062,0.07287315114196125,0.22447811179506788,0.11883255576478717
